,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
4758,18.6,Low Fat,0.151931742,Breakfast,101.1358,OUT013,High,Tier 3,Supermarket Type1,1105.8938
4759,12.857645184136183,Low Fat,0.063831013,Hard Drinks,46.206,OUT027,Medium,Tier 3,Supermarket Type3,1304.968
4760,13.35,Low Fat,0.103091351,Dairy,229.9352,OUT017,Not Applicable,Tier 2,Supermarket Type1,2519.3872
4761,17.85,Low Fat,0.052389407,Snack Foods,120.9072,OUT018,Medium,Tier 3,Supermarket Type2,2817.6656
4762,16.35,Low Fat,0.013355306,Others,105.528,OUT013,High,Tier 3,Supermarket Type1,2024.032
4763,14.85,Regular,0.019550858,Dairy,263.791,OUT045,Not Applicable,Tier 2,Supermarket Type1,4207.856
4764,21.25,Low Fat,0.01005532,Meat,183.1608,OUT017,Not Applicable,Tier 2,Supermarket Type1,2756.412
4765,14.15,Low Fat,0.034845668,Snack Foods,242.7828,OUT013,High,Tier 3,Supermarket Type1,3167.8764
4766,17.2,Regular,0.025162022,Canned,145.9418,OUT035,Small,Tier 2,Supermarket Type1,1765.7016
4767,12.857645184136183,Low Fat,0.022685222,Fruits and Vegetables,161.592,OUT027,Medium,Tier 3,Supermarket Type3,4314.384
4768,10.85,Low Fat,0.162571649,Snack Foods,107.4622,OUT045,Not Applicable,Tier 2,Supermarket Type1,529.311
4769,20.35,Regular,0.014825605,Fruits and Vegetables,233.2958,OUT046,Small,Tier 1,Supermarket Type1,4206.5244
4770,16.35,Low Fat,0.058034349,Household,124.802,OUT010,Not Applicable,Tier 3,Grocery Store,253.004
4771,9.3,Low Fat,0.043785694,Hard Drinks,191.6846,OUT046,Small,Tier 1,Supermarket Type1,3057.3536
4772,12.857645184136183,Regular,0.076798609,Soft Drinks,231.8958,OUT027,Medium,Tier 3,Supermarket Type3,8413.0488
4773,15.75,Low Fat,0.055241242,Baking Goods,196.5452,OUT017,Not Applicable,Tier 2,Supermarket Type1,3131.9232
4774,14.85,Low Fat,0.061102235,Household,253.2698,OUT045,Not Applicable,Tier 2,Supermarket Type1,2283.0282
4775,18.6,Low Fat,0.039517121,Frozen Foods,243.6802,OUT017,Not Applicable,Tier 2,Supermarket Type1,5896.3248
4776,16.35,Low Fat,0.029565309,Household,256.4646,OUT018,Medium,Tier 3,Supermarket Type2,515.3292
4777,9.695,Regular,0.128283243,Baking Goods,226.1404,OUT046,Small,Tier 1,Supermarket Type1,3375.606
4778,15.15,Regular,0.012332667,Snack Foods,130.0284,OUT017,Not Applicable,Tier 2,Supermarket Type1,3559.3668
4779,14.3,Regular,0.065195229,Fruits and Vegetables,88.9856,OUT035,Small,Tier 2,Supermarket Type1,1669.8264
4780,10.895,Low Fat,0.108253944,Fruits and Vegetables,194.8794,OUT010,Not Applicable,Tier 3,Grocery Store,585.2382
4781,8.39,Low Fat,0.121178848,Household,165.1868,OUT017,Not Applicable,Tier 2,Supermarket Type1,2784.3756
4782,18.35,Low Fat,0.0,Dairy,151.934,OUT013,High,Tier 3,Supermarket Type1,306.268
4783,15.2,Low Fat,0.09698132,Health and Hygiene,116.3492,OUT013,High,Tier 3,Supermarket Type1,2548.6824
4784,20.2,Low Fat,0.064351908,Snack Foods,259.4646,OUT035,Small,Tier 2,Supermarket Type1,2061.3168
4785,12.857645184136183,Low Fat,0.079419801,Household,172.3106,OUT027,Medium,Tier 3,Supermarket Type3,5475.5392
4786,8.71,Regular,0.072301795,Canned,185.6924,OUT045,Not Applicable,Tier 2,Supermarket Type1,3331.6632
4787,12.15,Low Fat,0.021719387,Breads,163.1184,OUT035,Small,Tier 2,Supermarket Type1,3467.4864
4788,8.06,Low Fat,0.021420031,Breakfast,232.0326,OUT045,Not Applicable,Tier 2,Supermarket Type1,3003.4238
4789,11.5,Low Fat,0.290430317,Fruits and Vegetables,130.6652,OUT010,Not Applicable,Tier 3,Grocery Store,258.3304
4790,14.85,Low Fat,0.018571641,Canned,187.3214,OUT046,Small,Tier 1,Supermarket Type1,4333.6922
4791,11.8,Low Fat,0.0,Fruits and Vegetables,45.2402,OUT018,Medium,Tier 3,Supermarket Type2,1148.505
4792,14.7,Low Fat,0.020952705,Hard Drinks,143.5128,OUT049,Medium,Tier 1,Supermarket Type1,2444.8176
4793,12.857645184136183,Low Fat,0.102371638,Household,221.2456,OUT019,Small,Tier 1,Grocery Store,663.1368
4794,18.75,Low Fat,0.034278798,Household,214.1218,OUT013,High,Tier 3,Supermarket Type1,4488.1578
4795,7.235,Low Fat,0.0,Snack Foods,115.1834,OUT045,Not Applicable,Tier 2,Supermarket Type1,1382.2008
4796,12.857645184136183,Low Fat,0.038377013,Fruits and Vegetables,211.5586,OUT027,Medium,Tier 3,Supermarket Type3,4432.2306
4797,19.6,Low Fat,0.025325897,Health and Hygiene,150.9024,OUT049,Medium,Tier 1,Supermarket Type1,3795.06
4798,7.27,Regular,0.020898691,Canned,92.2488,OUT017,Not Applicable,Tier 2,Supermarket Type1,814.9392
4799,15.1,Regular,0.105881129,Fruits and Vegetables,42.0796,OUT045,Not Applicable,Tier 2,Supermarket Type1,454.0756
4800,7.81,Low Fat,0.112906337,Soft Drinks,243.5486,OUT010,Not Applicable,Tier 3,Grocery Store,488.6972
4801,7.81,Regular,0.055216312,Canned,125.5046,OUT035,Small,Tier 2,Supermarket Type1,3237.1196
4802,6.465,Low Fat,0.125210375,Canned,266.8884,OUT017,Not Applicable,Tier 2,Supermarket Type1,1059.9536
4803,12.857645184136183,Low Fat,0.058185842,Household,220.8456,OUT027,Medium,Tier 3,Supermarket Type3,4199.8664
4804,10.8,Low Fat,0.098814721,Meat,100.5042,OUT018,Medium,Tier 3,Supermarket Type2,1884.8798
4805,9.5,Regular,0.022058724,Meat,196.8452,OUT046,Small,Tier 1,Supermarket Type1,3523.4136
4806,20.7,Regular,0.100091576,Fruits and Vegetables,125.5388,OUT013,High,Tier 3,Supermarket Type1,2105.2596
4807,8.895,Low Fat,0.075876602,Hard Drinks,235.9616,OUT017,Not Applicable,Tier 2,Supermarket Type1,1874.8928
4808,15.6,Low Fat,0.037841362,Snack Foods,125.2704,OUT018,Medium,Tier 3,Supermarket Type2,2628.5784
4809,9.0,Low Fat,0.081943273,Frozen Foods,214.5534,OUT013,High,Tier 3,Supermarket Type1,3440.8544
4810,19.35,Low Fat,0.016645164,Frozen Foods,120.9098,OUT045,Not Applicable,Tier 2,Supermarket Type1,1687.1372
4811,19.7,Regular,0.018061324,Meat,102.599,OUT045,Not Applicable,Tier 2,Supermarket Type1,2063.98
4812,12.857645184136183,Regular,0.028062401,Breads,44.0402,OUT019,Small,Tier 1,Grocery Store,91.8804
4813,5.825,Low Fat,0.091857904,Household,160.7894,OUT018,Medium,Tier 3,Supermarket Type2,1617.894
4814,12.857645184136183,Low Fat,0.036109413,Fruits and Vegetables,140.6154,OUT027,Medium,Tier 3,Supermarket Type3,4538.0928
4815,12.85,Low Fat,0.108633372,Fruits and Vegetables,233.8642,OUT018,Medium,Tier 3,Supermarket Type2,2323.642
4816,12.85,Low Fat,0.03324652,Snack Foods,172.4422,OUT045,Not Applicable,Tier 2,Supermarket Type1,4483.4972
4817,17.5,Low Fat,0.016720132,Meat,139.918,OUT013,High,Tier 3,Supermarket Type1,419.454
4818,17.0,Low Fat,0.055433377,Dairy,221.1114,OUT046,Small,Tier 1,Supermarket Type1,4434.228
4819,7.05,Low Fat,0.084966021,Snack Foods,111.1912,OUT046,Small,Tier 1,Supermarket Type1,1965.4416
4820,5.78,Regular,0.074135053,Snack Foods,264.0568,OUT035,Small,Tier 2,Supermarket Type1,2109.2544
4821,15.2,Low Fat,0.091745951,Snack Foods,229.0352,OUT035,Small,Tier 2,Supermarket Type1,2290.352
4822,12.857645184136183,Low Fat,0.056685383,Fruits and Vegetables,178.437,OUT027,Medium,Tier 3,Supermarket Type3,3175.866
4823,11.35,Regular,0.00552947,Fruits and Vegetables,169.279,OUT035,Small,Tier 2,Supermarket Type1,2376.906
4824,17.5,Low Fat,0.013664703,Frozen Foods,257.7304,OUT045,Not Applicable,Tier 2,Supermarket Type1,5683.2688
4825,16.25,Low Fat,0.087310672,Dairy,95.541,OUT049,Medium,Tier 1,Supermarket Type1,1544.656
4826,12.85,Low Fat,0.022639195,Fruits and Vegetables,179.7318,OUT049,Medium,Tier 1,Supermarket Type1,2165.1816
4827,12.857645184136183,Low Fat,0.016531033,Frozen Foods,122.4098,OUT027,Medium,Tier 3,Supermarket Type3,3012.745
4828,8.84,Regular,0.076873991,Frozen Foods,109.9228,OUT018,Medium,Tier 3,Supermarket Type2,1547.3192
4829,12.857645184136183,Low Fat,0.035863436,Meat,58.3562,OUT027,Medium,Tier 3,Supermarket Type3,1125.8678
4830,17.75,Low Fat,0.111301625,Others,107.5912,OUT046,Small,Tier 1,Supermarket Type1,1528.6768
4831,6.38,Low Fat,0.015193323,Household,143.347,OUT045,Not Applicable,Tier 2,Supermarket Type1,858.882
4832,12.857645184136183,Regular,0.046408928,Canned,153.2998,OUT027,Medium,Tier 3,Supermarket Type3,3998.7948
4833,10.65,Low Fat,0.0,Fruits and Vegetables,57.1272,OUT035,Small,Tier 2,Supermarket Type1,279.636
4834,13.1,Low Fat,0.07494003,Dairy,75.0354,OUT046,Small,Tier 1,Supermarket Type1,902.8248
4835,12.857645184136183,Low Fat,0.065119701,Soft Drinks,145.7128,OUT027,Medium,Tier 3,Supermarket Type3,4026.7584
4836,10.195,Low Fat,0.0,Frozen Foods,143.1154,OUT017,Not Applicable,Tier 2,Supermarket Type1,2410.8618
4837,6.67,Regular,0.090456903,Snack Foods,131.2626,OUT017,Not Applicable,Tier 2,Supermarket Type1,2098.6016
4838,5.32,Low Fat,0.093071679,Health and Hygiene,103.8674,OUT045,Not Applicable,Tier 2,Supermarket Type1,509.337
4839,12.857645184136183,Regular,0.048292189,Baking Goods,133.1626,OUT027,Medium,Tier 3,Supermarket Type3,2492.0894
4840,12.1,Low Fat,0.029902679,Soft Drinks,144.3444,OUT018,Medium,Tier 3,Supermarket Type2,1161.1552
4841,13.85,Regular,0.056547986,Breakfast,232.73,OUT018,Medium,Tier 3,Supermarket Type2,6291.81
4842,16.35,Low Fat,0.034726222,Household,125.602,OUT049,Medium,Tier 1,Supermarket Type1,3036.048
4843,18.35,Low Fat,0.088908547,Household,192.8504,OUT013,High,Tier 3,Supermarket Type1,2876.256
4844,15.5,Regular,0.044024163,Fruits and Vegetables,102.0332,OUT010,Not Applicable,Tier 3,Grocery Store,102.5332
4845,12.1,Low Fat,0.020568574,Snack Foods,150.4734,OUT046,Small,Tier 1,Supermarket Type1,2078.6276
4846,12.1,Low Fat,0.020564685,Snack Foods,148.2734,OUT035,Small,Tier 2,Supermarket Type1,3266.4148
4847,19.25,Regular,0.058226609,Frozen Foods,85.2908,OUT013,High,Tier 3,Supermarket Type1,671.1264
4848,8.71,Regular,0.072155462,Canned,183.3924,OUT046,Small,Tier 1,Supermarket Type1,3146.5708
4849,10.5,Low Fat,0.027253711,Household,170.9106,OUT013,High,Tier 3,Supermarket Type1,3251.1014
4850,11.6,Regular,0.144604071,Dairy,240.8222,OUT018,Medium,Tier 3,Supermarket Type2,3585.333
4851,16.0,Regular,0.193477995,Fruits and Vegetables,55.9246,OUT010,Not Applicable,Tier 3,Grocery Store,405.4722
4852,6.865,Low Fat,0.056945936,Snack Foods,214.6218,OUT045,Not Applicable,Tier 2,Supermarket Type1,1923.4962
4853,10.395,Low Fat,0.031288338,Seafood,159.5604,OUT045,Not Applicable,Tier 2,Supermarket Type1,2852.2872
4854,8.05,Regular,0.078400465,Fruits and Vegetables,259.0646,OUT046,Small,Tier 1,Supermarket Type1,4380.2982
4855,5.785,Regular,0.038976089,Fruits and Vegetables,264.2252,OUT017,Not Applicable,Tier 2,Supermarket Type1,3934.878
4856,10.3,Regular,0.058918844,Fruits and Vegetables,191.653,OUT049,Medium,Tier 1,Supermarket Type1,5313.084
4857,12.5,Low Fat,0.031176157,Fruits and Vegetables,103.099,OUT018,Medium,Tier 3,Supermarket Type2,722.393
4858,7.63,Low Fat,0.061159246,Soft Drinks,92.5436,OUT049,Medium,Tier 1,Supermarket Type1,1607.2412
4859,13.5,Regular,0.0,Snack Foods,78.396,OUT035,Small,Tier 2,Supermarket Type1,1438.128
4860,17.5,Low Fat,0.052550476,Snack Foods,101.299,OUT045,Not Applicable,Tier 2,Supermarket Type1,722.393
4861,12.857645184136183,Low Fat,0.124448295,Soft Drinks,112.0518,OUT019,Small,Tier 1,Grocery Store,113.8518
4862,8.21,Low Fat,0.010808272,Hard Drinks,150.5392,OUT018,Medium,Tier 3,Supermarket Type2,1043.9744
4863,11.65,Regular,0.010963269,Meat,110.9544,OUT018,Medium,Tier 3,Supermarket Type2,335.5632
4864,18.5,Low Fat,0.0,Snack Foods,119.8124,OUT017,Not Applicable,Tier 2,Supermarket Type1,4029.4216
4865,7.72,Regular,0.075035902,Breads,78.7986,OUT018,Medium,Tier 3,Supermarket Type2,856.8846
4866,5.88,Low Fat,0.024882614,Household,149.4392,OUT035,Small,Tier 2,Supermarket Type1,1640.5312
4867,6.85,Low Fat,0.022878953,Frozen Foods,262.3594,OUT035,Small,Tier 2,Supermarket Type1,3924.891
4868,12.857645184136183,Low Fat,0.166572501,Household,176.1712,OUT027,Medium,Tier 3,Supermarket Type3,3691.1952
4869,7.52,Low Fat,0.055081623,Fruits and Vegetables,128.8994,OUT013,High,Tier 3,Supermarket Type1,2055.9904
4870,13.65,Regular,0.025920816,Snack Foods,81.2302,OUT046,Small,Tier 1,Supermarket Type1,2059.9852
4871,12.857645184136183,Low Fat,0.029500321,Household,46.2086,OUT027,Medium,Tier 3,Supermarket Type3,802.9548
4872,6.985,Regular,0.137645467,Meat,185.2608,OUT045,Not Applicable,Tier 2,Supermarket Type1,2940.1728
4873,12.857645184136183,Low Fat,0.0,Snack Foods,240.6222,OUT027,Medium,Tier 3,Supermarket Type3,4302.3996
4874,9.3,Low Fat,0.026818196,Dairy,248.9092,OUT010,Not Applicable,Tier 3,Grocery Store,498.0184
4875,12.1,Low Fat,0.030102335,Canned,74.767,OUT013,High,Tier 3,Supermarket Type1,2220.443
4876,5.98,Low Fat,0.043740308,Fruits and Vegetables,145.3418,OUT018,Medium,Tier 3,Supermarket Type2,2354.2688
4877,9.0,Low Fat,0.069653585,Health and Hygiene,266.2884,OUT049,Medium,Tier 1,Supermarket Type1,2914.8724
4878,7.145,Low Fat,0.01785932,Frozen Foods,160.6578,OUT018,Medium,Tier 3,Supermarket Type2,2246.4092
4879,19.0,Low Fat,0.017755213,Health and Hygiene,211.7244,OUT045,Not Applicable,Tier 2,Supermarket Type1,2752.4172
4880,7.855,Regular,0.161875063,Baking Goods,35.6848,OUT045,Not Applicable,Tier 2,Supermarket Type1,335.5632
4881,19.5,Low Fat,0.128181759,Breads,156.1314,OUT035,Small,Tier 2,Supermarket Type1,2792.3652
4882,8.71,Low Fat,0.121250374,Canned,92.7778,OUT046,Small,Tier 1,Supermarket Type1,1032.6558
4883,11.5,Low Fat,0.014921093,Starchy Foods,173.908,OUT018,Medium,Tier 3,Supermarket Type2,1211.756
4884,18.85,Low Fat,0.040434372,Household,244.3144,OUT049,Medium,Tier 1,Supermarket Type1,5635.3312
4885,13.65,Regular,0.031508924,Canned,98.77,OUT045,Not Applicable,Tier 2,Supermarket Type1,1697.79
4886,6.135,Low Fat,0.079094835,Soft Drinks,114.386,OUT049,Medium,Tier 1,Supermarket Type1,1018.674
4887,5.655,Low Fat,0.175793413,Soft Drinks,146.9102,OUT018,Medium,Tier 3,Supermarket Type2,1749.7224
4888,14.85,Regular,0.019495051,Dairy,261.291,OUT013,High,Tier 3,Supermarket Type1,10256.649
4889,20.75,Regular,0.063313974,Breakfast,153.7682,OUT035,Small,Tier 2,Supermarket Type1,1829.6184
4890,10.0,Low Fat,0.0674819,Snack Foods,234.859,OUT018,Medium,Tier 3,Supermarket Type2,1181.795
4891,10.3,Low Fat,0.070026951,Dairy,263.6226,OUT035,Small,Tier 2,Supermarket Type1,6608.065
4892,5.675,Regular,0.023496967,Snack Foods,156.1288,OUT046,Small,Tier 1,Supermarket Type1,2828.3184
4893,5.51,Low Fat,0.0,Health and Hygiene,98.9726,OUT018,Medium,Tier 3,Supermarket Type2,1565.9616
4894,17.75,Low Fat,0.073559521,Seafood,33.9216,OUT045,Not Applicable,Tier 2,Supermarket Type1,830.9184
4895,17.75,Low Fat,0.07626905,Baking Goods,113.1544,OUT018,Medium,Tier 3,Supermarket Type2,1006.6896
4896,8.365,Regular,0.039925235,Fruits and Vegetables,189.2188,OUT045,Not Applicable,Tier 2,Supermarket Type1,4570.0512
4897,12.857645184136183,Regular,0.093883945,Canned,200.4742,OUT019,Small,Tier 1,Grocery Store,398.1484
4898,10.0,Regular,0.03773288,Snack Foods,128.2994,OUT013,High,Tier 3,Supermarket Type1,1413.4934
4899,18.2,Regular,0.066400129,Fruits and Vegetables,250.1092,OUT049,Medium,Tier 1,Supermarket Type1,5727.2116
4900,19.35,Regular,0.039920687,Soft Drinks,163.3868,OUT035,Small,Tier 2,Supermarket Type1,3439.5228
4901,12.857645184136183,Low Fat,0.022351808,Meat,143.7812,OUT027,Medium,Tier 3,Supermarket Type3,4986.842
4902,7.39,Low Fat,0.120180894,Others,141.447,OUT013,High,Tier 3,Supermarket Type1,2290.352
4903,7.945,Low Fat,0.015900971,Snack Foods,163.821,OUT049,Medium,Tier 1,Supermarket Type1,1794.331
4904,16.0,Regular,0.172759093,Snack Foods,157.0972,OUT046,Small,Tier 1,Supermarket Type1,4673.916
4905,20.1,Low Fat,0.077454252,Health and Hygiene,59.2536,OUT046,Small,Tier 1,Supermarket Type1,735.0432
4906,20.6,Low Fat,0.039255412,Fruits and Vegetables,94.4778,OUT010,Not Applicable,Tier 3,Grocery Store,93.8778
4907,8.575,Regular,0.072252888,Dairy,196.5794,OUT017,Not Applicable,Tier 2,Supermarket Type1,5267.1438
4908,17.7,Regular,0.016664252,Fruits and Vegetables,47.9034,OUT018,Medium,Tier 3,Supermarket Type2,729.051
4909,20.0,Regular,0.086187886,Frozen Foods,125.4678,OUT010,Not Applicable,Tier 3,Grocery Store,127.1678
4910,5.695,Low Fat,0.109784056,Frozen Foods,256.0646,OUT010,Not Applicable,Tier 3,Grocery Store,1288.323
4911,5.11,Low Fat,0.0,Household,164.721,OUT018,Medium,Tier 3,Supermarket Type2,3588.662
4912,15.25,Regular,0.0,Snack Foods,178.166,OUT045,Not Applicable,Tier 2,Supermarket Type1,4853.682
4913,12.857645184136183,Regular,0.029023048,Canned,177.837,OUT027,Medium,Tier 3,Supermarket Type3,6704.606
4914,18.25,Regular,0.183142346,Dairy,110.357,OUT013,High,Tier 3,Supermarket Type1,2087.283
4915,15.6,Regular,0.0,Snack Foods,170.6132,OUT013,High,Tier 3,Supermarket Type1,6595.4148
4916,13.0,Low Fat,0.153857402,Canned,76.3986,OUT049,Medium,Tier 1,Supermarket Type1,778.986
4917,7.02,Low Fat,0.081290366,Fruits and Vegetables,147.3734,OUT049,Medium,Tier 1,Supermarket Type1,2524.0478
4918,19.7,Low Fat,0.066935459,Snack Foods,177.537,OUT046,Small,Tier 1,Supermarket Type1,3175.866
4919,9.1,Low Fat,0.055514919,Household,112.5518,OUT049,Medium,Tier 1,Supermarket Type1,341.5554
4920,8.0,Regular,0.050657232,Breads,249.9092,OUT010,Not Applicable,Tier 3,Grocery Store,249.0092
4921,17.75,Low Fat,0.098108957,Health and Hygiene,240.9196,OUT018,Medium,Tier 3,Supermarket Type2,4579.3724
4922,19.5,Low Fat,0.128405328,Breads,156.4314,OUT049,Medium,Tier 1,Supermarket Type1,2326.971
4923,7.685,Low Fat,0.025477448,Health and Hygiene,145.276,OUT046,Small,Tier 1,Supermarket Type1,3515.424
4924,9.6,Low Fat,0.040969757,Health and Hygiene,188.7214,OUT010,Not Applicable,Tier 3,Grocery Store,376.8428
4925,19.6,Low Fat,0.040550868,Dairy,45.5718,OUT010,Not Applicable,Tier 3,Grocery Store,47.2718
4926,17.6,Low Fat,0.175545889,Snack Foods,163.6868,OUT010,Not Applicable,Tier 3,Grocery Store,163.7868
4927,15.6,Regular,0.099344826,Dairy,63.6194,OUT045,Not Applicable,Tier 2,Supermarket Type1,743.0328
4928,12.65,Low Fat,0.042276746,Household,108.4938,OUT049,Medium,Tier 1,Supermarket Type1,1500.7132
4929,12.857645184136183,Low Fat,0.013861607,Baking Goods,94.4462,OUT027,Medium,Tier 3,Supermarket Type3,2036.0164
4930,12.857645184136183,Regular,0.076387367,Snack Foods,112.1518,OUT027,Medium,Tier 3,Supermarket Type3,3870.9612
4931,14.5,Low Fat,0.08996026,Health and Hygiene,159.5604,OUT045,Not Applicable,Tier 2,Supermarket Type1,1426.1436
4932,6.425,Low Fat,0.010480751,Canned,116.5808,OUT018,Medium,Tier 3,Supermarket Type2,2460.7968
4933,9.695,Low Fat,0.070587419,Hard Drinks,176.9344,OUT045,Not Applicable,Tier 2,Supermarket Type1,5888.3352
4934,19.6,Low Fat,0.03387323,Soft Drinks,56.1614,OUT013,High,Tier 3,Supermarket Type1,828.921
4935,20.7,Low Fat,0.039238384,Household,152.8366,OUT035,Small,Tier 2,Supermarket Type1,2569.3222
4936,12.6,Low Fat,0.024331586,Dairy,34.9874,OUT017,Not Applicable,Tier 2,Supermarket Type1,529.311
4937,8.275,Low Fat,0.110197977,Household,104.2306,OUT013,High,Tier 3,Supermarket Type1,3658.571
4938,12.857645184136183,Low Fat,0.028048877,Household,106.1964,OUT019,Small,Tier 1,Grocery Store,210.3928
4939,19.85,Low Fat,0.045631231,Fruits and Vegetables,128.102,OUT013,High,Tier 3,Supermarket Type1,1265.02
4940,7.36,Low Fat,0.087559621,Frozen Foods,55.2588,OUT010,Not Applicable,Tier 3,Grocery Store,229.0352
4941,20.35,Regular,0.252865979,Meat,82.7276,OUT010,Not Applicable,Tier 3,Grocery Store,162.4552
4942,17.7,Regular,0.135306012,Starchy Foods,183.7924,OUT049,Medium,Tier 1,Supermarket Type1,2221.1088
4943,12.857645184136183,Low Fat,0.126760908,Breakfast,176.937,OUT019,Small,Tier 1,Grocery Store,352.874
4944,8.39,Regular,0.024201084,Frozen Foods,112.6176,OUT035,Small,Tier 2,Supermarket Type1,2175.8344
4945,9.195,Low Fat,0.015856295,Baking Goods,81.6592,OUT035,Small,Tier 2,Supermarket Type1,1403.5064
4946,8.93,Low Fat,0.028411899,Dairy,152.334,OUT035,Small,Tier 2,Supermarket Type1,2143.876
4947,15.7,Low Fat,0.160529322,Household,59.2562,OUT013,High,Tier 3,Supermarket Type1,296.281
4948,16.7,Low Fat,0.026771204,Household,246.3776,OUT017,Not Applicable,Tier 2,Supermarket Type1,1981.4208
4949,12.857645184136183,Low Fat,0.049934854,Soft Drinks,95.0752,OUT027,Medium,Tier 3,Supermarket Type3,2588.6304
4950,20.5,Regular,0.113045883,Fruits and Vegetables,194.1478,OUT017,Not Applicable,Tier 2,Supermarket Type1,2906.217
4951,12.857645184136183,Low Fat,0.015359722,Household,163.7526,OUT027,Medium,Tier 3,Supermarket Type3,1973.4312
4952,11.65,Low Fat,0.034049703,Seafood,112.286,OUT017,Not Applicable,Tier 2,Supermarket Type1,452.744
4953,20.75,Low Fat,0.02128304,Soft Drinks,153.5024,OUT049,Medium,Tier 1,Supermarket Type1,2428.8384
4954,12.857645184136183,Low Fat,0.063462048,Frozen Foods,157.563,OUT027,Medium,Tier 3,Supermarket Type3,1721.093
4955,16.2,Low Fat,0.074019393,Frozen Foods,41.7454,OUT010,Not Applicable,Tier 3,Grocery Store,83.8908
4956,10.195,Regular,0.017666978,Starchy Foods,239.4538,OUT045,Not Applicable,Tier 2,Supermarket Type1,4566.7222
4957,12.857645184136183,Low Fat,0.124299531,Household,73.4696,OUT019,Small,Tier 1,Grocery Store,298.2784
4958,13.3,Low Fat,0.079739853,Dairy,233.03,OUT013,High,Tier 3,Supermarket Type1,5359.69
4959,6.215,Low Fat,0.012167793,Fruits and Vegetables,37.4848,OUT049,Medium,Tier 1,Supermarket Type1,111.8544
4960,6.67,Regular,0.0,Snack Foods,90.5514,OUT018,Medium,Tier 3,Supermarket Type2,974.0654
4961,12.6,Regular,0.074338562,Dairy,255.5356,OUT017,Not Applicable,Tier 2,Supermarket Type1,9664.7528
4962,12.15,Low Fat,0.018407033,Frozen Foods,254.7698,OUT035,Small,Tier 2,Supermarket Type1,5834.4054
4963,16.6,Low Fat,0.050369191,Canned,117.2124,OUT049,Medium,Tier 1,Supermarket Type1,1422.1488
4964,12.857645184136183,Regular,0.019837655,Frozen Foods,128.131,OUT027,Medium,Tier 3,Supermarket Type3,1687.803
